"system","user","cores","threads","setthreads","size","actual_mult","actual_solve","maxDiff"
"1272","Darwin","RS","6","12","11","256","0.00800000000162981","0.0149999999994179","2.64321897702757e-12"
"1273","Darwin","RS","6","12","11","256","0.00900000000183354","0.0149999999994179","2.64321897702757e-12"
"1274","Darwin","RS","6","12","11","256","0.00800000000162981","0.0139999999992142","2.64321897702757e-12"
"1275","Darwin","RS","6","12","11","256","0.00700000000142609","0.0149999999994179","2.64321897702757e-12"
"1276","Darwin","RS","6","12","11","256","0.00700000000142609","0.0149999999994179","2.64321897702757e-12"
"1277","Darwin","RS","6","12","11","256","0.00699999999778811","0.0149999999994179","2.64321897702757e-12"
"1278","Darwin","RS","6","12","11","256","0.00699999999778811","0.0150000000030559","2.64321897702757e-12"
"1279","Darwin","RS","6","12","11","512","0.0490000000027067","0.0930000000007567","1.60444102448309e-10"
"1280","Darwin","RS","6","12","11","512","0.0489999999990687","0.0930000000007567","1.60444102448309e-10"
"1281","Darwin","RS","6","12","11","512","0.0500000000029104","0.092000000000553","1.60444102448309e-10"
"1282","Darwin","RS","6","12","11","512","0.0499999999992724","0.0940000000009604","1.60444102448309e-10"
"1283","Darwin","RS","6","12","11","512","0.0499999999992724","0.0930000000007567","1.60444102448309e-10"
"1284","Darwin","RS","6","12","11","512","0.0489999999990687","0.0909999999967113","1.60444102448309e-10"
"1285","Darwin","RS","6","12","11","512","0.0489999999990687","0.0940000000009604","1.60444102448309e-10"
"1286","Darwin","RS","6","12","11","512","0.0490000000027067","0.092000000000553","1.60444102448309e-10"
"1287","Darwin","RS","6","12","11","512","0.0499999999992724","0.0910000000003492","1.60444102448309e-10"
"1288","Darwin","RS","6","12","11","1024","0.397000000000844","0.670000000001892","6.48157083560363e-11"
"1289","Darwin","RS","6","12","11","1024","0.404999999998836","0.764999999999418","6.48157083560363e-11"
"1290","Darwin","RS","6","12","11","1024","0.391999999999825","0.671999999998661","6.48157083560363e-11"
"1291","Darwin","RS","6","12","11","1024","0.399000000001251","0.674999999999272","6.48157083560363e-11"
"1292","Darwin","RS","6","12","11","1024","0.39600000000064","0.669999999998254","6.48157083560363e-11"
"1293","Darwin","RS","6","12","11","1024","0.380999999997584","0.666999999997643","6.48157083560363e-11"
"1294","Darwin","RS","6","12","11","1024","0.404999999998836","0.672999999998865","6.48157083560363e-11"
"1295","Darwin","RS","6","12","11","1024","0.39100000000326","0.665999999997439","6.48157083560363e-11"
"1296","Darwin","RS","6","12","11","1024","0.380000000001019","0.671999999998661","6.48157083560363e-11"
"1297","Darwin","RS","6","12","11","2048","3.90999999999985","6.83499999999913","2.8521753847599e-06"
"1298","Darwin","RS","6","12","11","2048","4.0789999999979","6.78099999999904","2.8521753847599e-06"
"1299","Darwin","RS","6","12","11","2048","3.92500000000291","6.8169999999991","2.8521753847599e-06"
"1300","Darwin","RS","6","12","11","2048","4.11599999999817","7.09799999999814","2.8521753847599e-06"
"1301","Darwin","RS","6","12","11","2048","4.27199999999721","7.33599999999933","2.8521753847599e-06"
"1302","Darwin","RS","6","12","11","2048","3.87000000000262","6.96199999999953","2.8521753847599e-06"
"1303","Darwin","RS","6","12","11","2048","3.89400000000023","6.73600000000079","2.8521753847599e-06"
"1304","Darwin","RS","6","12","11","2048","3.87199999999939","6.12099999999919","2.8521753847599e-06"
"1305","Darwin","RS","6","12","11","2048","4.24500000000262","7.16500000000087","2.8521753847599e-06"
"1306","Darwin","RS","6","12","11","4096","32.5949999999975","56.3990000000013","3.35307959176134e-09"
"1307","Darwin","RS","6","12","11","4096","32.4700000000012","57.7930000000015","3.35307959176134e-09"
"1308","Darwin","RS","6","12","11","4096","33.0200000000004","58.9310000000005","3.35307959176134e-09"
"1309","Darwin","RS","6","12","11","4096","33.0449999999983","57.7039999999979","3.35307959176134e-09"
"1310","Darwin","RS","6","12","11","4096","34.6119999999974","56.4480000000003","3.35307959176134e-09"
"1311","Darwin","RS","6","12","11","4096","31.3659999999982","54.5060000000012","3.35307959176134e-09"
"1312","Darwin","RS","6","12","11","4096","31.7540000000008","54.9330000000009","3.35307959176134e-09"
"1313","Darwin","RS","6","12","11","4096","31.3129999999983","55.5349999999999","3.35307959176134e-09"
"1314","Darwin","RS","6","12","11","4096","33.2950000000019","56.3269999999975","3.35307959176134e-09"
"1315","Darwin","RS","6","12","12","128","0.00100000000020373","0.00200000000040745","1.85309545486234e-11"
"1316","Darwin","RS","6","12","12","128","0.00100000000020373","0.00200000000040745","1.85309545486234e-11"
"1317","Darwin","RS","6","12","12","128","0.00100000000020373","0.00200000000040745","1.85309545486234e-11"
"1318","Darwin","RS","6","12","12","128","0.00100000000020373","0.00200000000040745","1.85309545486234e-11"
"1319","Darwin","RS","6","12","12","128","0.00100000000020373","0.00200000000040745","1.85309545486234e-11"
"1320","Darwin","RS","6","12","12","128","0.00100000000020373","0.00200000000040745","1.85309545486234e-11"
"1321","Darwin","RS","6","12","12","128","0.00100000000020373","0.00200000000040745","1.85309545486234e-11"
"1322","Darwin","RS","6","12","12","128","0.00100000000020373","0.00199999999676947","1.85309545486234e-11"
"1323","Darwin","RS","6","12","12","128","0.00100000000020373","0.00200000000040745","1.85309545486234e-11"
"1324","Darwin","RS","6","12","12","256","0.00700000000142609","0.0139999999992142","2.64321897702757e-12"
"1325","Darwin","RS","6","12","12","256","0.00899999999819556","0.0149999999994179","2.64321897702757e-12"
"1326","Darwin","RS","6","12","12","256","0.00799999999799184","0.0149999999994179","2.64321897702757e-12"
"1327","Darwin","RS","6","12","12","256","0.00700000000142609","0.0149999999994179","2.64321897702757e-12"
"1328","Darwin","RS","6","12","12","256","0.00700000000142609","0.0149999999994179","2.64321897702757e-12"
"1329","Darwin","RS","6","12","12","256","0.0100000000020373","0.022000000000844","2.64321897702757e-12"
"1330","Darwin","RS","6","12","12","256","0.00799999999799184","0.0150000000030559","2.64321897702757e-12"
"1331","Darwin","RS","6","12","12","256","0.00799999999799184","0.0149999999994179","2.64321897702757e-12"
"1332","Darwin","RS","6","12","12","256","0.00700000000142609","0.0139999999992142","2.64321897702757e-12"
"1333","Darwin","RS","6","12","12","512","0.0500000000029104","0.0940000000009604","1.60444102448309e-10"
"1334","Darwin","RS","6","12","12","512","0.0709999999999127","0.0930000000007567","1.60444102448309e-10"
"1335","Darwin","RS","6","12","12","512","0.0489999999990687","0.117000000002008","1.60444102448309e-10"
"1336","Darwin","RS","6","12","12","512","0.0509999999994761","0.0940000000009604","1.60444102448309e-10"
"1337","Darwin","RS","6","12","12","512","0.0509999999994761","0.0940000000009604","1.60444102448309e-10"
"1338","Darwin","RS","6","12","12","512","0.0490000000027067","0.0939999999973224","1.60444102448309e-10"
"1339","Darwin","RS","6","12","12","512","0.0489999999990687","0.0930000000007567","1.60444102448309e-10"
"1340","Darwin","RS","6","12","12","512","0.0499999999992724","0.0939999999973224","1.60444102448309e-10"
"1341","Darwin","RS","6","12","12","512","0.0489999999990687","0.092000000000553","1.60444102448309e-10"
"1342","Darwin","RS","6","12","12","1024","0.391999999999825","0.673999999999069","6.48157083560363e-11"
"1343","Darwin","RS","6","12","12","1024","0.407000000002881","0.765999999999622","6.48157083560363e-11"
"1344","Darwin","RS","6","12","12","1024","0.399000000001251","0.674999999999272","6.48157083560363e-11"
"1345","Darwin","RS","6","12","12","1024","0.587999999999738","0.70600000000195","6.48157083560363e-11"
"1346","Darwin","RS","6","12","12","1024","0.594999999997526","0.701000000000931","6.48157083560363e-11"
"1347","Darwin","RS","6","12","12","1024","0.393000000000029","0.667000000001281","6.48157083560363e-11"
"1348","Darwin","RS","6","12","12","1024","0.451999999997497","1.02400000000125","6.48157083560363e-11"
"1349","Darwin","RS","6","12","12","1024","0.411000000000058","0.68500000000131","6.48157083560363e-11"
"1350","Darwin","RS","6","12","12","1024","0.415999999997439","0.708000000002357","6.48157083560363e-11"
"1351","Darwin","RS","6","12","12","2048","4.3169999999991","7.18400000000111","2.8521753847599e-06"
"1352","Darwin","RS","6","12","12","2048","4.42900000000009","7.09100000000035","2.8521753847599e-06"
"1353","Darwin","RS","6","12","12","2048","4.34899999999834","6.81600000000253","2.8521753847599e-06"
"1354","Darwin","RS","6","12","12","2048","4.04999999999927","7.125","2.8521753847599e-06"
"1355","Darwin","RS","6","12","12","2048","4.07600000000093","7.29299999999785","2.8521753847599e-06"
"1356","Darwin","RS","6","12","12","2048","4.30099999999948","7.32099999999991","2.8521753847599e-06"
"1357","Darwin","RS","6","12","12","2048","4.05899999999747","7.08500000000276","2.8521753847599e-06"
"1358","Darwin","RS","6","12","12","2048","4.0779999999977","7.11499999999796","2.8521753847599e-06"
"1359","Darwin","RS","6","12","12","2048","4.21999999999753","7.39399999999659","2.8521753847599e-06"
"1360","Darwin","RS","6","12","12","4096","32.8250000000007","56.1630000000005","3.35307959176134e-09"
"1361","Darwin","RS","6","12","12","4096","32.2049999999981","57.2199999999975","3.35307959176134e-09"
"1362","Darwin","RS","6","12","12","4096","32.5319999999992","58.5570000000007","3.35307959176134e-09"
"1363","Darwin","RS","6","12","12","4096","35.0010000000002","57.7139999999999","3.35307959176134e-09"
"1364","Darwin","RS","6","12","12","4096","33.5290000000023","59.5789999999979","3.35307959176134e-09"
"1365","Darwin","RS","6","12","12","4096","33.099000000002","56.0620000000017","3.35307959176134e-09"
"1366","Darwin","RS","6","12","12","4096","32.2849999999999","55.9919999999984","3.35307959176134e-09"
"1367","Darwin","RS","6","12","12","4096","32.8080000000009","57.6709999999985","3.35307959176134e-09"
"1368","Darwin","RS","6","12","12","4096","32.3250000000007","54.7200000000012","3.35307959176134e-09"
"1369","Darwin","RS","0","0","0","0","0","0","0"
"1370","Darwin","RS","0","0","0","0","0","0","0"
"1371","Darwin","RS","0","0","0","0","0","0","0"
"1372","Darwin","RS","0","0","0","0","0","0","0"
"1373","Darwin","RS","0","0","0","0","0","0","0"
"1374","Darwin","RS","0","0","0","0","0","0","0"
"1375","Darwin","RS","0","0","0","0","0","0","0"
"1376","Darwin","RS","0","0","0","0","0","0","0"
"1377","Darwin","RS","0","0","0","0","0","0","0"
"1378","Darwin","RS","0","0","0","0","0","0","0"
"1379","Darwin","RS","0","0","0","0","0","0","0"
"1380","Darwin","RS","0","0","0","0","0","0","0"
"1381","Darwin","RS","0","0","0","0","0","0","0"
"1382","Darwin","RS","0","0","0","0","0","0","0"
"1383","Darwin","RS","0","0","0","0","0","0","0"
"1384","Darwin","RS","0","0","0","0","0","0","0"
"1385","Darwin","RS","0","0","0","0","0","0","0"
"1386","Darwin","RS","0","0","0","0","0","0","0"
"1387","Darwin","RS","0","0","0","0","0","0","0"
"1388","Darwin","RS","0","0","0","0","0","0","0"
"1389","Darwin","RS","0","0","0","0","0","0","0"
"1390","Darwin","RS","0","0","0","0","0","0","0"
"1391","Darwin","RS","0","0","0","0","0","0","0"
"1392","Darwin","RS","0","0","0","0","0","0","0"
"1393","Darwin","RS","0","0","0","0","0","0","0"
"1394","Darwin","RS","0","0","0","0","0","0","0"
"1395","Darwin","RS","0","0","0","0","0","0","0"
"1396","Darwin","RS","0","0","0","0","0","0","0"
"1397","Darwin","RS","0","0","0","0","0","0","0"
"1398","Darwin","RS","0","0","0","0","0","0","0"
"1399","Darwin","RS","0","0","0","0","0","0","0"
"1400","Darwin","RS","0","0","0","0","0","0","0"
"1401","Darwin","RS","0","0","0","0","0","0","0"
"1402","Darwin","RS","0","0","0","0","0","0","0"
"1403","Darwin","RS","0","0","0","0","0","0","0"
"1404","Darwin","RS","0","0","0","0","0","0","0"
"1405","Darwin","RS","0","0","0","0","0","0","0"
"1406","Darwin","RS","0","0","0","0","0","0","0"
"1407","Darwin","RS","0","0","0","0","0","0","0"
"1408","Darwin","RS","0","0","0","0","0","0","0"
"1409","Darwin","RS","0","0","0","0","0","0","0"
"1410","Darwin","RS","0","0","0","0","0","0","0"
"1411","Darwin","RS","0","0","0","0","0","0","0"
"1412","Darwin","RS","0","0","0","0","0","0","0"
"1413","Darwin","RS","0","0","0","0","0","0","0"
"1414","Darwin","RS","0","0","0","0","0","0","0"
"1415","Darwin","RS","0","0","0","0","0","0","0"
"1416","Darwin","RS","0","0","0","0","0","0","0"
"1417","Darwin","RS","0","0","0","0","0","0","0"
"1418","Darwin","RS","0","0","0","0","0","0","0"
"1419","Darwin","RS","0","0","0","0","0","0","0"
"1420","Darwin","RS","0","0","0","0","0","0","0"
"1421","Darwin","RS","0","0","0","0","0","0","0"
"1422","Darwin","RS","0","0","0","0","0","0","0"
"1423","Darwin","RS","0","0","0","0","0","0","0"
"1424","Darwin","RS","0","0","0","0","0","0","0"
"1425","Darwin","RS","0","0","0","0","0","0","0"
"1426","Darwin","RS","0","0","0","0","0","0","0"
"1427","Darwin","RS","0","0","0","0","0","0","0"
"1428","Darwin","RS","0","0","0","0","0","0","0"
"1429","Darwin","RS","0","0","0","0","0","0","0"
"1430","Darwin","RS","0","0","0","0","0","0","0"
"1431","Darwin","RS","0","0","0","0","0","0","0"
"1432","Darwin","RS","0","0","0","0","0","0","0"
"1433","Darwin","RS","0","0","0","0","0","0","0"
"1434","Darwin","RS","0","0","0","0","0","0","0"
"1435","Darwin","RS","0","0","0","0","0","0","0"
"1436","Darwin","RS","0","0","0","0","0","0","0"
"1437","Darwin","RS","0","0","0","0","0","0","0"
"1438","Darwin","RS","0","0","0","0","0","0","0"
"1439","Darwin","RS","0","0","0","0","0","0","0"
"1440","Darwin","RS","0","0","0","0","0","0","0"
"1441","Darwin","RS","0","0","0","0","0","0","0"
"1442","Darwin","RS","0","0","0","0","0","0","0"
"1443","Darwin","RS","0","0","0","0","0","0","0"
"1444","Darwin","RS","0","0","0","0","0","0","0"
"1445","Darwin","RS","0","0","0","0","0","0","0"
"1446","Darwin","RS","0","0","0","0","0","0","0"
"1447","Darwin","RS","0","0","0","0","0","0","0"
"1448","Darwin","RS","0","0","0","0","0","0","0"
"1449","Darwin","RS","0","0","0","0","0","0","0"
"1450","Darwin","RS","0","0","0","0","0","0","0"
"1451","Darwin","RS","0","0","0","0","0","0","0"
"1452","Darwin","RS","0","0","0","0","0","0","0"
"1453","Darwin","RS","0","0","0","0","0","0","0"
"1454","Darwin","RS","0","0","0","0","0","0","0"
"1455","Darwin","RS","0","0","0","0","0","0","0"
"1456","Darwin","RS","0","0","0","0","0","0","0"
"1457","Darwin","RS","0","0","0","0","0","0","0"
"1458","Darwin","RS","0","0","0","0","0","0","0"
"1459","Darwin","RS","0","0","0","0","0","0","0"
"1460","Darwin","RS","0","0","0","0","0","0","0"
"1461","Darwin","RS","0","0","0","0","0","0","0"
"1462","Darwin","RS","0","0","0","0","0","0","0"
"1463","Darwin","RS","0","0","0","0","0","0","0"
"1464","Darwin","RS","0","0","0","0","0","0","0"
"1465","Darwin","RS","0","0","0","0","0","0","0"
"1466","Darwin","RS","0","0","0","0","0","0","0"
"1467","Darwin","RS","0","0","0","0","0","0","0"
"1468","Darwin","RS","0","0","0","0","0","0","0"
"1469","Darwin","RS","0","0","0","0","0","0","0"
"1470","Darwin","RS","0","0","0","0","0","0","0"
"1471","Darwin","RS","0","0","0","0","0","0","0"
"1472","Darwin","RS","0","0","0","0","0","0","0"
"1473","Darwin","RS","0","0","0","0","0","0","0"
"1474","Darwin","RS","0","0","0","0","0","0","0"
"1475","Darwin","RS","0","0","0","0","0","0","0"
"1476","Darwin","RS","0","0","0","0","0","0","0"
"1477","Darwin","RS","0","0","0","0","0","0","0"
"1478","Darwin","RS","0","0","0","0","0","0","0"
"1479","Darwin","RS","0","0","0","0","0","0","0"
"1480","Darwin","RS","0","0","0","0","0","0","0"
"1481","Darwin","RS","0","0","0","0","0","0","0"
"1482","Darwin","RS","0","0","0","0","0","0","0"
"1483","Darwin","RS","0","0","0","0","0","0","0"
"1484","Darwin","RS","0","0","0","0","0","0","0"
"1485","Darwin","RS","0","0","0","0","0","0","0"
"1486","Darwin","RS","0","0","0","0","0","0","0"
"1487","Darwin","RS","0","0","0","0","0","0","0"
"1488","Darwin","RS","0","0","0","0","0","0","0"
"1489","Darwin","RS","0","0","0","0","0","0","0"
"1490","Darwin","RS","0","0","0","0","0","0","0"
"1491","Darwin","RS","0","0","0","0","0","0","0"
"1492","Darwin","RS","0","0","0","0","0","0","0"
"1493","Darwin","RS","0","0","0","0","0","0","0"
"1494","Darwin","RS","0","0","0","0","0","0","0"
"1495","Darwin","RS","0","0","0","0","0","0","0"
"1496","Darwin","RS","0","0","0","0","0","0","0"
"1497","Darwin","RS","0","0","0","0","0","0","0"
"1498","Darwin","RS","0","0","0","0","0","0","0"
"1499","Darwin","RS","0","0","0","0","0","0","0"
"1500","Darwin","RS","0","0","0","0","0","0","0"
"1501","Darwin","RS","0","0","0","0","0","0","0"
"1502","Darwin","RS","0","0","0","0","0","0","0"
"1503","Darwin","RS","0","0","0","0","0","0","0"
"1504","Darwin","RS","0","0","0","0","0","0","0"
"1505","Darwin","RS","0","0","0","0","0","0","0"
"1506","Darwin","RS","0","0","0","0","0","0","0"
"1507","Darwin","RS","0","0","0","0","0","0","0"
"1508","Darwin","RS","0","0","0","0","0","0","0"
"1509","Darwin","RS","0","0","0","0","0","0","0"
"1510","Darwin","RS","0","0","0","0","0","0","0"
"1511","Darwin","RS","0","0","0","0","0","0","0"
"1512","Darwin","RS","0","0","0","0","0","0","0"
"1513","Darwin","RS","0","0","0","0","0","0","0"
"1514","Darwin","RS","0","0","0","0","0","0","0"
"1515","Darwin","RS","0","0","0","0","0","0","0"
"1516","Darwin","RS","0","0","0","0","0","0","0"
"1517","Darwin","RS","0","0","0","0","0","0","0"
"1518","Darwin","RS","0","0","0","0","0","0","0"
"1519","Darwin","RS","0","0","0","0","0","0","0"
"1520","Darwin","RS","0","0","0","0","0","0","0"
"1521","Darwin","RS","0","0","0","0","0","0","0"
"1522","Darwin","RS","0","0","0","0","0","0","0"
"1523","Darwin","RS","0","0","0","0","0","0","0"
"1524","Darwin","RS","0","0","0","0","0","0","0"
"1525","Darwin","RS","0","0","0","0","0","0","0"
"1526","Darwin","RS","0","0","0","0","0","0","0"
"1527","Darwin","RS","0","0","0","0","0","0","0"
"1528","Darwin","RS","0","0","0","0","0","0","0"
"1529","Darwin","RS","0","0","0","0","0","0","0"
"1530","Darwin","RS","0","0","0","0","0","0","0"
"1531","Darwin","RS","0","0","0","0","0","0","0"
"1532","Darwin","RS","0","0","0","0","0","0","0"
"1533","Darwin","RS","0","0","0","0","0","0","0"
"1534","Darwin","RS","0","0","0","0","0","0","0"
"1535","Darwin","RS","0","0","0","0","0","0","0"
"1536","Darwin","RS","0","0","0","0","0","0","0"
"1537","Darwin","RS","0","0","0","0","0","0","0"
"1538","Darwin","RS","0","0","0","0","0","0","0"
"1539","Darwin","RS","0","0","0","0","0","0","0"
"1540","Darwin","RS","0","0","0","0","0","0","0"
"1541","Darwin","RS","0","0","0","0","0","0","0"
"1542","Darwin","RS","0","0","0","0","0","0","0"
"1543","Darwin","RS","0","0","0","0","0","0","0"
"1544","Darwin","RS","0","0","0","0","0","0","0"
"1545","Darwin","RS","0","0","0","0","0","0","0"
"1546","Darwin","RS","0","0","0","0","0","0","0"
"1547","Darwin","RS","0","0","0","0","0","0","0"
"1548","Darwin","RS","0","0","0","0","0","0","0"
"1549","Darwin","RS","0","0","0","0","0","0","0"
"1550","Darwin","RS","0","0","0","0","0","0","0"
"1551","Darwin","RS","0","0","0","0","0","0","0"
"1552","Darwin","RS","0","0","0","0","0","0","0"
"1553","Darwin","RS","0","0","0","0","0","0","0"
"1554","Darwin","RS","0","0","0","0","0","0","0"
"1555","Darwin","RS","0","0","0","0","0","0","0"
"1556","Darwin","RS","0","0","0","0","0","0","0"
"1557","Darwin","RS","0","0","0","0","0","0","0"
"1558","Darwin","RS","0","0","0","0","0","0","0"
"1559","Darwin","RS","0","0","0","0","0","0","0"
"1560","Darwin","RS","0","0","0","0","0","0","0"
"1561","Darwin","RS","0","0","0","0","0","0","0"
"1562","Darwin","RS","0","0","0","0","0","0","0"
"1563","Darwin","RS","0","0","0","0","0","0","0"
"1564","Darwin","RS","0","0","0","0","0","0","0"
"1565","Darwin","RS","0","0","0","0","0","0","0"
"1566","Darwin","RS","0","0","0","0","0","0","0"
"1567","Darwin","RS","0","0","0","0","0","0","0"
"1568","Darwin","RS","0","0","0","0","0","0","0"
"1569","Darwin","RS","0","0","0","0","0","0","0"
"1570","Darwin","RS","0","0","0","0","0","0","0"
"1571","Darwin","RS","0","0","0","0","0","0","0"
"1572","Darwin","RS","0","0","0","0","0","0","0"
"1573","Darwin","RS","0","0","0","0","0","0","0"
"1574","Darwin","RS","0","0","0","0","0","0","0"
"1575","Darwin","RS","0","0","0","0","0","0","0"
"1576","Darwin","RS","0","0","0","0","0","0","0"
"1577","Darwin","RS","0","0","0","0","0","0","0"
"1578","Darwin","RS","0","0","0","0","0","0","0"
"1579","Darwin","RS","0","0","0","0","0","0","0"
"1580","Darwin","RS","0","0","0","0","0","0","0"
"1581","Darwin","RS","0","0","0","0","0","0","0"
"1582","Darwin","RS","0","0","0","0","0","0","0"
"1583","Darwin","RS","0","0","0","0","0","0","0"
"1584","Darwin","RS","0","0","0","0","0","0","0"
"1585","Darwin","RS","0","0","0","0","0","0","0"
"1586","Darwin","RS","0","0","0","0","0","0","0"
"1587","Darwin","RS","0","0","0","0","0","0","0"
"1588","Darwin","RS","0","0","0","0","0","0","0"
"1589","Darwin","RS","0","0","0","0","0","0","0"
"1590","Darwin","RS","0","0","0","0","0","0","0"
"1591","Darwin","RS","0","0","0","0","0","0","0"
"1592","Darwin","RS","0","0","0","0","0","0","0"
"1593","Darwin","RS","0","0","0","0","0","0","0"
"1594","Darwin","RS","0","0","0","0","0","0","0"
"1595","Darwin","RS","0","0","0","0","0","0","0"
"1596","Darwin","RS","0","0","0","0","0","0","0"
"1597","Darwin","RS","0","0","0","0","0","0","0"
"1598","Darwin","RS","0","0","0","0","0","0","0"
"1599","Darwin","RS","0","0","0","0","0","0","0"
"1600","Darwin","RS","0","0","0","0","0","0","0"
"1601","Darwin","RS","0","0","0","0","0","0","0"
"1602","Darwin","RS","0","0","0","0","0","0","0"
"1603","Darwin","RS","0","0","0","0","0","0","0"
"1604","Darwin","RS","0","0","0","0","0","0","0"
"1605","Darwin","RS","0","0","0","0","0","0","0"
"1606","Darwin","RS","0","0","0","0","0","0","0"
"1607","Darwin","RS","0","0","0","0","0","0","0"
"1608","Darwin","RS","0","0","0","0","0","0","0"
"1609","Darwin","RS","0","0","0","0","0","0","0"
"1610","Darwin","RS","0","0","0","0","0","0","0"
"1611","Darwin","RS","0","0","0","0","0","0","0"
"1612","Darwin","RS","0","0","0","0","0","0","0"
"1613","Darwin","RS","0","0","0","0","0","0","0"
"1614","Darwin","RS","0","0","0","0","0","0","0"
"1615","Darwin","RS","0","0","0","0","0","0","0"
"1616","Darwin","RS","0","0","0","0","0","0","0"
"1617","Darwin","RS","0","0","0","0","0","0","0"
"1618","Darwin","RS","0","0","0","0","0","0","0"
"1619","Darwin","RS","0","0","0","0","0","0","0"
"1620","Darwin","RS","0","0","0","0","0","0","0"
"1621","Darwin","RS","0","0","0","0","0","0","0"
"1622","Darwin","RS","0","0","0","0","0","0","0"
"1623","Darwin","RS","0","0","0","0","0","0","0"
"1624","Darwin","RS","0","0","0","0","0","0","0"
"1625","Darwin","RS","0","0","0","0","0","0","0"
"1626","Darwin","RS","0","0","0","0","0","0","0"
"1627","Darwin","RS","0","0","0","0","0","0","0"
"1628","Darwin","RS","0","0","0","0","0","0","0"
"1629","Darwin","RS","0","0","0","0","0","0","0"
"1630","Darwin","RS","0","0","0","0","0","0","0"
"1631","Darwin","RS","0","0","0","0","0","0","0"
"1632","Darwin","RS","0","0","0","0","0","0","0"
"1633","Darwin","RS","0","0","0","0","0","0","0"
"1634","Darwin","RS","0","0","0","0","0","0","0"
"1635","Darwin","RS","0","0","0","0","0","0","0"
"1636","Darwin","RS","0","0","0","0","0","0","0"
"1637","Darwin","RS","0","0","0","0","0","0","0"
"1638","Darwin","RS","0","0","0","0","0","0","0"
"1639","Darwin","RS","0","0","0","0","0","0","0"
"1640","Darwin","RS","0","0","0","0","0","0","0"
"1641","Darwin","RS","0","0","0","0","0","0","0"
"1642","Darwin","RS","0","0","0","0","0","0","0"
"1643","Darwin","RS","0","0","0","0","0","0","0"
"1644","Darwin","RS","0","0","0","0","0","0","0"
"1645","Darwin","RS","0","0","0","0","0","0","0"
"1646","Darwin","RS","0","0","0","0","0","0","0"
"1647","Darwin","RS","0","0","0","0","0","0","0"
"1648","Darwin","RS","0","0","0","0","0","0","0"
"1649","Darwin","RS","0","0","0","0","0","0","0"
"1650","Darwin","RS","0","0","0","0","0","0","0"
"1651","Darwin","RS","0","0","0","0","0","0","0"
"1652","Darwin","RS","0","0","0","0","0","0","0"
"1653","Darwin","RS","0","0","0","0","0","0","0"
"1654","Darwin","RS","0","0","0","0","0","0","0"
"1655","Darwin","RS","0","0","0","0","0","0","0"
"1656","Darwin","RS","0","0","0","0","0","0","0"
"1657","Darwin","RS","0","0","0","0","0","0","0"
"1658","Darwin","RS","0","0","0","0","0","0","0"
"1659","Darwin","RS","0","0","0","0","0","0","0"
"1660","Darwin","RS","0","0","0","0","0","0","0"
"1661","Darwin","RS","0","0","0","0","0","0","0"
"1662","Darwin","RS","0","0","0","0","0","0","0"
"1663","Darwin","RS","0","0","0","0","0","0","0"
"1664","Darwin","RS","0","0","0","0","0","0","0"
"1665","Darwin","RS","0","0","0","0","0","0","0"
"1666","Darwin","RS","0","0","0","0","0","0","0"
"1667","Darwin","RS","0","0","0","0","0","0","0"
"1668","Darwin","RS","0","0","0","0","0","0","0"
"1669","Darwin","RS","0","0","0","0","0","0","0"
"1670","Darwin","RS","0","0","0","0","0","0","0"
"1671","Darwin","RS","0","0","0","0","0","0","0"
"1672","Darwin","RS","0","0","0","0","0","0","0"
"1673","Darwin","RS","0","0","0","0","0","0","0"
"1674","Darwin","RS","0","0","0","0","0","0","0"
"1675","Darwin","RS","0","0","0","0","0","0","0"
"1676","Darwin","RS","0","0","0","0","0","0","0"
"1677","Darwin","RS","0","0","0","0","0","0","0"
"1678","Darwin","RS","0","0","0","0","0","0","0"
"1679","Darwin","RS","0","0","0","0","0","0","0"
"1680","Darwin","RS","0","0","0","0","0","0","0"
"1681","Darwin","RS","0","0","0","0","0","0","0"
"1682","Darwin","RS","0","0","0","0","0","0","0"
"1683","Darwin","RS","0","0","0","0","0","0","0"
"1684","Darwin","RS","0","0","0","0","0","0","0"
"1685","Darwin","RS","0","0","0","0","0","0","0"
"1686","Darwin","RS","0","0","0","0","0","0","0"
"1687","Darwin","RS","0","0","0","0","0","0","0"
"1688","Darwin","RS","0","0","0","0","0","0","0"
"1689","Darwin","RS","0","0","0","0","0","0","0"
"1690","Darwin","RS","0","0","0","0","0","0","0"
"1691","Darwin","RS","0","0","0","0","0","0","0"
"1692","Darwin","RS","0","0","0","0","0","0","0"
"1693","Darwin","RS","0","0","0","0","0","0","0"
"1694","Darwin","RS","0","0","0","0","0","0","0"
"1695","Darwin","RS","0","0","0","0","0","0","0"
"1696","Darwin","RS","0","0","0","0","0","0","0"
"1697","Darwin","RS","0","0","0","0","0","0","0"
"1698","Darwin","RS","0","0","0","0","0","0","0"
"1699","Darwin","RS","0","0","0","0","0","0","0"
"1700","Darwin","RS","0","0","0","0","0","0","0"
"1701","Darwin","RS","0","0","0","0","0","0","0"
"1702","Darwin","RS","0","0","0","0","0","0","0"
"1703","Darwin","RS","0","0","0","0","0","0","0"
"1704","Darwin","RS","0","0","0","0","0","0","0"
"1705","Darwin","RS","0","0","0","0","0","0","0"
"1706","Darwin","RS","0","0","0","0","0","0","0"
"1707","Darwin","RS","0","0","0","0","0","0","0"
